CIK,start_date,start_price,six_month_price,three_year_price,return_6m,return_3y,random_predict,lgbm_predict,nn_predict,random_desired_invest,random_actual_invest,random_profit_this_ipo,random_cumulative_profit,random_capital_after_ipo,lgbm_desired_invest,lgbm_actual_invest,lgbm_profit_this_ipo,lgbm_cumulative_profit,lgbm_capital_after_ipo,nn_desired_invest,nn_actual_invest,nn_profit_this_ipo,nn_cumulative_profit,nn_capital_after_ipo,lgbm_prob_6m,lgbm_prob_3y,nn_prob_6m,nn_prob_3y,true_6m,true_3y
1825413,2021-01-26,10.3100,10.0700,10.1400,-0.0233,-0.0165,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-1.6489,378.9933,100378.9933,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.0210,0.0284,0.4626,0.1593,0,0
1849221,2024-02-08,5.2000,1.6700,0.9900,-0.6788,-0.8096,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-67.8846,311.1087,100311.1087,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.4248,0.0307,0.4729,0.2853,0,0
1860805,2021-03-04,8.9500,10.4100,7.7000,0.1631,-0.1397,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,311.1087,100311.1087,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.4768,0.0227,0.4857,0.2180,1,0
1455365,2021-10-08,12.7700,3.2800,0.4100,-0.7431,-0.9679,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-96.7894,214.3193,100214.3193,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.0046,0.0015,0.4693,0.1602,0,0
1849489,2022-01-04,10.0000,9.9900,10.2700,-0.0010,0.0270,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,2.7000,217.0193,100217.0193,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.0009,0.0007,0.4306,0.1124,0,0
1852061,2022-01-20,9.8800,9.9700,10.7100,0.0091,0.0840,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,0.9109,217.9302,100217.9302,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.0031,0.0004,0.4432,0.1920,0,0
1893219,2022-01-13,10.0000,10.0100,8.0500,0.0010,-0.1950,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,217.9302,100217.9302,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.0082,0.0009,0.4270,0.1484,0,0
1852244,2021-07-22,54.5000,86.0500,54.1400,0.5789,-0.0066,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,57.8899,275.8201,100275.8201,0.0000,0.0000,0.0000,16813.9593,116813.9593,0.0000,0.0000,0.0000,12942.5640,112942.5640,0.3836,0.0150,0.4713,0.2195,1,0
1415744,2009-09-04,1.9000,2.8000,12.5000,0.4737,5.5789,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,275.8201,100275.8201,200.0000,200.0000,605.2632,17419.2225,117419.2225,200.0000,200.0000,605.2632,13547.8271,113547.8271,0.5002,0.9313,0.5582,0.8785,1,1
1820302,2020-11-19,275.0000,254.5000,31.7500,-0.0745,-0.8845,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-7.4545,268.3656,100268.3656,0.0000,0.0000,0.0000,17419.2225,117419.2225,100.0000,100.0000,-7.4545,13540.3726,113540.3726,0.0147,0.0140,0.5072,0.2444,0,0
1604950,2017-11-17,14.1000,13.6900,9.4100,-0.0291,-0.3326,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,268.3656,100268.3656,0.0000,0.0000,0.0000,17419.2225,117419.2225,100.0000,100.0000,-2.9078,13537.4648,113537.4648,0.1317,0.1212,0.5407,0.3876,0,0
1827328,2021-01-07,10.5200,10.0200,10.0300,-0.0475,-0.0466,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,268.3656,100268.3656,0.0000,0.0000,0.0000,17419.2225,117419.2225,0.0000,0.0000,0.0000,13537.4648,113537.4648,0.0015,0.0033,0.4735,0.2938,0,0
1823794,2017-11-17,9.2000,9.1600,9.5200,-0.0043,0.0348,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,268.3656,100268.3656,0.0000,0.0000,0.0000,17419.2225,117419.2225,200.0000,200.0000,3.0435,13540.5083,113540.5083,0.1815,0.2341,0.5248,0.5170,0,0
1821146,2020-12-28,10.1500,10.0000,10.8500,-0.0148,0.0690,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,268.3656,100268.3656,0.0000,0.0000,0.0000,17419.2225,117419.2225,0.0000,0.0000,0.0000,13540.5083,113540.5083,0.3210,0.0225,0.4941,0.2678,0,0
1866547,2021-12-30,10.0000,10.0200,11.1000,0.0020,0.1100,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,268.3656,100268.3656,0.0000,0.0000,0.0000,17419.2225,117419.2225,0.0000,0.0000,0.0000,13540.5083,113540.5083,0.0027,0.0013,0.4585,0.1391,0,0
1586454,2015-08-28,10.5700,12.6700,21.0300,0.1987,0.9896,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,19.8675,288.2331,100288.2331,0.0000,0.0000,0.0000,17419.2225,117419.2225,200.0000,200.0000,118.8269,13659.3351,113659.3351,0.1762,0.0144,0.5317,0.7482,1,1
1637761,2015-06-17,20.0000,15.9700,14.0500,-0.2015,-0.2975,6M:1 3Y:1,6M:0 3Y:0,6M:1 3Y:1,200.0000,200.0000,-49.9000,238.3331,100238.3331,0.0000,0.0000,0.0000,17419.2225,117419.2225,200.0000,200.0000,-49.9000,13609.4351,113609.4351,0.3453,0.4279,0.5348,0.5988,0,0
1596967,2014-04-16,12.4300,14.7700,20.2800,0.1883,0.6315,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:0,200.0000,200.0000,81.9791,320.3122,100320.3122,100.0000,100.0000,18.8254,17438.0479,117438.0479,100.0000,100.0000,18.8254,13628.2606,113628.2606,0.9054,0.0236,0.5088,0.2576,1,0
5513,2018-06-19,16.4500,16.1900,21.1700,-0.0158,0.2869,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,320.3122,100320.3122,0.0000,0.0000,0.0000,17438.0479,117438.0479,100.0000,100.0000,-1.5805,13626.6800,113626.6800,0.2844,0.0163,0.5245,0.2908,0,0
1145986,2014-06-13,10.7500,6.6600,4.2700,-0.3805,-0.6028,6M:1 3Y:0,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,-38.0465,282.2657,100282.2657,100.0000,100.0000,-38.0465,17400.0014,117400.0014,100.0000,100.0000,-38.0465,13588.6335,113588.6335,0.6927,0.0706,0.5364,0.3137,0,0
1560241,2017-05-17,15.0000,19.7100,16.2300,0.3140,0.0820,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,282.2657,100282.2657,100.0000,100.0000,31.4000,17431.4014,117431.4014,200.0000,200.0000,39.6000,13628.2335,113628.2335,0.7206,0.3292,0.5310,0.8106,1,1
1953530,2021-05-18,9.7000,9.7300,11.9800,0.0031,0.2351,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,282.2657,100282.2657,0.0000,0.0000,0.0000,17431.4014,117431.4014,0.0000,0.0000,0.0000,13628.2335,113628.2335,0.2433,0.0188,0.4560,0.2511,0,0
1000209,2019-12-17,15.5000,11.9400,20.7600,-0.2297,0.3394,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,282.2657,100282.2657,0.0000,0.0000,0.0000,17431.4014,117431.4014,100.0000,100.0000,-22.9677,13605.2658,113605.2658,0.0818,0.0020,0.5011,0.2746,0,0
1392694,2021-11-02,0.8500,0.9500,0.0100,0.1176,-0.9882,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:1,0.0000,0.0000,0.0000,282.2657,100282.2657,0.0000,0.0000,0.0000,17431.4014,117431.4014,100.0000,100.0000,-98.8235,13506.4422,113506.4422,0.0997,0.0273,0.4719,0.5240,0,1
1668397,2016-08-12,28.0400,32.6600,78.1200,0.1648,1.7860,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,282.2657,100282.2657,100.0000,100.0000,16.4765,17447.8778,117447.8778,100.0000,100.0000,16.4765,13522.9187,113522.9187,0.9357,0.2848,0.5317,0.4509,1,1
1535079,2013-03-07,0.1000,0.4000,1.8500,3.0000,17.5000,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,282.2657,100282.2657,100.0000,100.0000,300.0000,17747.8778,117747.8778,200.0000,200.0000,2050.0000,15572.9187,115572.9187,0.9023,0.4939,0.5475,0.6762,1,1
1552275,2012-09-20,8.0400,11.3000,14.4200,0.4055,0.7935,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,282.2657,100282.2657,200.0000,200.0000,119.9005,17867.7783,117867.7783,200.0000,200.0000,119.9005,15692.8192,115692.8192,0.5183,0.9506,0.5368,0.8326,1,1
826675,2020-02-18,17.2400,15.9600,19.3900,-0.0742,0.1247,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,5.0464,287.3121,100287.3121,0.0000,0.0000,0.0000,17867.7783,117867.7783,0.0000,0.0000,0.0000,15692.8192,115692.8192,0.3014,0.0019,0.4905,0.2691,0,0
1403674,2011-02-07,100.0000,1030.5000,18.0000,9.3050,-0.8200,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,287.3121,100287.3121,100.0000,100.0000,930.5000,18798.2783,118798.2783,200.0000,200.0000,848.5000,16541.3192,116541.3192,0.9161,0.0352,0.5164,0.6490,1,1
1423689,2017-08-16,13.4000,14.1100,16.0000,0.0530,0.1940,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,287.3121,100287.3121,0.0000,0.0000,0.0000,18798.2783,118798.2783,0.0000,0.0000,0.0000,16541.3192,116541.3192,0.1656,0.0218,0.4750,0.4983,0,0
1512499,2013-07-03,9.5700,9.6200,9.7400,0.0052,0.0178,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,0.5225,287.8346,100287.8346,0.0000,0.0000,0.0000,18798.2783,118798.2783,100.0000,100.0000,0.5225,16541.8417,116541.8417,0.0491,0.0332,0.5069,0.2873,0,0
1725872,2018-09-21,9.5200,9.9500,9.0800,0.0452,-0.0462,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,287.8346,100287.8346,100.0000,100.0000,-4.6218,18793.6565,118793.6565,200.0000,200.0000,-0.1050,16541.7366,116541.7366,0.0455,0.5432,0.5173,0.5457,0,0
1820877,2020-12-15,32.8000,44.3100,33.5800,0.3509,0.0238,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,287.8346,100287.8346,100.0000,100.0000,35.0915,18828.7479,118828.7479,0.0000,0.0000,0.0000,16541.7366,116541.7366,0.5653,0.0030,0.4947,0.2948,1,0
1805077,2020-06-03,9.7000,15.0700,2.4300,0.5536,-0.7495,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:1,200.0000,200.0000,-19.5876,268.2470,100268.2470,100.0000,100.0000,55.3608,18884.1088,118884.1088,200.0000,200.0000,-19.5876,16522.1490,116522.1490,0.9410,0.2755,0.5221,0.5210,1,0
40729,2014-01-28,20.4900,18.9400,15.6900,-0.0756,-0.2343,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,268.2470,100268.2470,100.0000,100.0000,-7.5647,18876.5441,118876.5441,200.0000,200.0000,-30.9907,16491.1583,116491.1583,0.5949,0.0290,0.5283,0.6032,0,0
1662574,2017-07-20,26880.0000,13056.0000,1920.0000,-0.5143,-0.9286,6M:1 3Y:1,6M:0 3Y:0,6M:1 3Y:0,200.0000,200.0000,-144.2857,123.9612,100123.9612,0.0000,0.0000,0.0000,18876.5441,118876.5441,100.0000,100.0000,-51.4286,16439.7297,116439.7297,0.0697,0.0071,0.5004,0.3293,0,0
1716947,2018-01-05,0.5500,0.7100,0.8600,0.2909,0.5636,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:0,0.0000,0.0000,0.0000,123.9612,100123.9612,200.0000,200.0000,85.4545,18961.9986,118961.9986,100.0000,100.0000,29.0909,16468.8206,116468.8206,0.8923,0.6153,0.5162,0.3128,1,0
1967649,2023-09-27,18.9900,18.0400,8.8000,-0.0500,-0.5366,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,123.9612,100123.9612,100.0000,100.0000,-5.0026,18956.9960,118956.9960,0.0000,0.0000,0.0000,16468.8206,116468.8206,0.6502,0.1478,0.4892,0.3233,0,0
1563665,2013-10-21,120.0000,187.4000,17.7400,0.5617,-0.8522,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,123.9612,100123.9612,100.0000,100.0000,56.1667,19013.1627,119013.1627,100.0000,100.0000,56.1667,16524.9873,116524.9873,0.9275,0.0918,0.5570,0.3917,1,0
1833835,2020-10-09,119.4000,168.8400,11.0200,0.4141,-0.9077,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:0,200.0000,200.0000,-49.3635,74.5978,100074.5978,100.0000,100.0000,41.4070,19054.5697,119054.5697,100.0000,100.0000,41.4070,16566.3943,116566.3943,0.8140,0.0012,0.5135,0.2665,1,0
1722684,2018-05-18,57.6900,41.6300,70.1000,-0.2784,0.2151,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,74.5978,100074.5978,0.0000,0.0000,0.0000,19054.5697,119054.5697,100.0000,100.0000,-27.8384,16538.5559,116538.5559,0.1350,0.0504,0.5196,0.3922,0,0
1618756,2014-12-10,25.9200,28.7900,47.3000,0.1107,0.8248,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,74.5978,100074.5978,100.0000,100.0000,11.0725,19065.6422,119065.6422,200.0000,200.0000,93.5571,16632.1130,116632.1130,0.8472,0.2987,0.5579,0.5764,1,0
1679363,2019-06-27,18.0000,19.2000,23.0800,0.0667,0.2822,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,6.6667,81.2644,100081.2644,0.0000,0.0000,0.0000,19065.6422,119065.6422,100.0000,100.0000,6.6667,16638.7796,116638.7796,0.2206,0.3000,0.5091,0.3981,0,1
1818201,2020-10-05,11.7800,10.2400,12.7000,-0.1307,0.0781,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,81.2644,100081.2644,100.0000,100.0000,-13.0730,19052.5692,119052.5692,0.0000,0.0000,0.0000,16638.7796,116638.7796,0.8354,0.0426,0.4910,0.3652,0,0
1505952,2018-06-29,27.3000,17.2400,82.5700,-0.3685,2.0245,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-36.8498,44.4146,100044.4146,0.0000,0.0000,0.0000,19052.5692,119052.5692,200.0000,200.0000,165.6044,16804.3840,116804.3840,0.2215,0.2244,0.5032,0.5980,0,0
1650372,2015-12-10,27.7800,23.4600,80.4600,-0.1555,1.8963,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,44.4146,100044.4146,100.0000,100.0000,189.6328,19242.2021,119242.2021,200.0000,200.0000,174.0821,16978.4661,116978.4661,0.3875,0.9384,0.5372,0.7971,0,1
1754195,2018-09-27,10.5100,12.6400,29.1000,0.2027,1.7688,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,44.4146,100044.4146,100.0000,100.0000,176.8792,19419.0812,119419.0812,200.0000,200.0000,197.1456,17175.6117,117175.6117,0.4409,0.8978,0.5080,0.7929,1,1
1555280,2013-02-01,28.2300,27.2500,40.0700,-0.0347,0.4194,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,44.4146,100044.4146,100.0000,100.0000,-3.4715,19415.6097,119415.6097,100.0000,100.0000,-3.4715,17172.1402,117172.1402,0.6633,0.0771,0.5257,0.4708,0,0
1848795,2021-07-12,9.7000,9.9100,10.2700,0.0216,0.0588,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,44.4146,100044.4146,0.0000,0.0000,0.0000,19415.6097,119415.6097,0.0000,0.0000,0.0000,17172.1402,117172.1402,0.0244,0.0007,0.4602,0.1656,0,0
1677250,2016-10-27,14.4800,11.5600,19.8500,-0.2017,0.3709,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,44.4146,100044.4146,100.0000,100.0000,-20.1657,19395.4440,119395.4440,200.0000,200.0000,16.9199,17189.0601,117189.0601,0.7116,0.0761,0.5307,0.6113,0,0
1702924,2018-05-29,5.0000,4.0500,8.9600,-0.1900,0.7920,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,44.4146,100044.4146,0.0000,0.0000,0.0000,19395.4440,119395.4440,100.0000,100.0000,-19.0000,17170.0601,117170.0601,0.0866,0.2559,0.5080,0.3035,0,0
61004,2024-12-09,0.2900,0.3000,0.3000,0.0345,0.0345,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:1,0.0000,0.0000,0.0000,44.4146,100044.4146,0.0000,0.0000,0.0000,19395.4440,119395.4440,100.0000,100.0000,3.4483,17173.5083,117173.5083,0.0768,0.2563,0.4822,0.5037,0,0
1846750,2022-01-31,9.8000,9.8600,10.5100,0.0061,0.0724,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,44.4146,100044.4146,0.0000,0.0000,0.0000,19395.4440,119395.4440,0.0000,0.0000,0.0000,17173.5083,117173.5083,0.0008,0.0005,0.4204,0.1183,0,0
1506251,2014-10-02,375.0200,675.0300,78.8200,0.8000,-0.7898,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,44.4146,100044.4146,100.0000,100.0000,79.9984,19475.4424,119475.4424,100.0000,100.0000,79.9984,17253.5067,117253.5067,0.8910,0.0093,0.5339,0.4236,1,0
1634447,2016-04-26,195.0000,201.0000,199.0000,0.0308,0.0205,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,2.0513,46.4659,100046.4659,0.0000,0.0000,0.0000,19475.4424,119475.4424,100.0000,100.0000,3.0769,17256.5837,117256.5837,0.0583,0.0611,0.5152,0.3253,0,0
1651717,2014-09-09,11.0600,9.9600,14.4800,-0.0995,0.3092,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,46.4659,100046.4659,0.0000,0.0000,0.0000,19475.4424,119475.4424,200.0000,200.0000,20.9765,17277.5602,117277.5602,0.2241,0.0555,0.5109,0.6000,0,0
1974640,2023-07-13,17.0000,30.7500,36.8500,0.8088,1.1676,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,46.4659,100046.4659,0.0000,0.0000,0.0000,19475.4424,119475.4424,100.0000,100.0000,80.8824,17358.4425,117358.4425,0.0552,0.0421,0.5052,0.4039,1,1
1592782,2020-07-22,55.7100,58.5700,66.1100,0.0513,0.1867,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,5.1337,51.5996,100051.5996,0.0000,0.0000,0.0000,19475.4424,119475.4424,0.0000,0.0000,0.0000,17358.4425,117358.4425,0.0772,0.0651,0.4945,0.3478,0,0
1824846,2020-12-23,10.2700,10.0800,10.1000,-0.0185,-0.0166,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,51.5996,100051.5996,0.0000,0.0000,0.0000,19475.4424,119475.4424,0.0000,0.0000,0.0000,17358.4425,117358.4425,0.0145,0.0081,0.4909,0.2347,0,0
1718224,2021-11-11,0.9600,0.3800,0.0900,-0.6042,-0.9062,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-90.6250,-39.0254,99960.9746,0.0000,0.0000,0.0000,19475.4424,119475.4424,0.0000,0.0000,0.0000,17358.4425,117358.4425,0.0635,0.1327,0.4756,0.2887,0,0
1722271,2020-06-26,22.0000,22.3900,13.2900,0.0177,-0.3959,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,-39.0254,99960.9746,0.0000,0.0000,0.0000,19475.4424,119475.4424,100.0000,100.0000,1.7727,17360.2152,117360.2152,0.2756,0.0392,0.5117,0.2482,0,0
797468,2020-08-24,2.9600,11.4200,39.4400,2.8581,12.3243,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:1,200.0000,200.0000,1518.2432,1479.2179,101479.2179,100.0000,100.0000,285.8108,19761.2532,119761.2532,200.0000,200.0000,1518.2432,18878.4585,118878.4585,0.8769,0.3167,0.6048,0.7067,1,1
1758766,2020-10-08,9.7000,26.0000,3.9400,1.6804,-0.5938,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,1479.2179,101479.2179,100.0000,100.0000,168.0412,19929.2945,119929.2945,100.0000,100.0000,168.0412,19046.4997,119046.4997,0.9124,0.3048,0.5163,0.4367,1,1
1754836,2019-07-24,10.3200,10.4500,10.4300,0.0126,0.0107,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,1.2597,1480.4776,101480.4776,0.0000,0.0000,0.0000,19929.2945,119929.2945,0.0000,0.0000,0.0000,19046.4997,119046.4997,0.1495,0.0809,0.4942,0.2962,0,0
1852495,2022-01-31,9.7000,9.9000,10.3900,0.0206,0.0711,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,1480.4776,101480.4776,0.0000,0.0000,0.0000,19929.2945,119929.2945,0.0000,0.0000,0.0000,19046.4997,119046.4997,0.0012,0.0026,0.4411,0.1307,0,0
1930147,2024-06-14,17.8200,19.3600,18.7000,0.0864,0.0494,6M:1 3Y:0,6M:1 3Y:0,6M:0 3Y:0,100.0000,100.0000,8.6420,1489.1195,101489.1195,100.0000,100.0000,8.6420,19937.9364,119937.9364,0.0000,0.0000,0.0000,19046.4997,119046.4997,0.9314,0.0356,0.4809,0.2247,1,0
1850051,2021-11-04,10.0000,10.1000,10.9800,0.0100,0.0980,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,1489.1195,101489.1195,0.0000,0.0000,0.0000,19937.9364,119937.9364,0.0000,0.0000,0.0000,19046.4997,119046.4997,0.0070,0.0003,0.4647,0.1762,0,0
1860482,2021-11-04,10.1100,10.1600,10.5500,0.0049,0.0435,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,1489.1195,101489.1195,0.0000,0.0000,0.0000,19937.9364,119937.9364,0.0000,0.0000,0.0000,19046.4997,119046.4997,0.0012,0.0008,0.4524,0.1317,0,0
1941536,2021-03-17,9.6900,9.7200,4.9200,0.0031,-0.4923,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,1489.1195,101489.1195,0.0000,0.0000,0.0000,19937.9364,119937.9364,0.0000,0.0000,0.0000,19046.4997,119046.4997,0.0552,0.1531,0.4713,0.2026,0,0
1656081,2018-07-27,25.2000,23.8000,121.3700,-0.0556,3.8163,6M:1 3Y:0,6M:0 3Y:1,6M:1 3Y:1,100.0000,100.0000,-5.5556,1483.5640,101483.5640,100.0000,100.0000,381.6270,20319.5634,120319.5634,200.0000,200.0000,376.0714,19422.5711,119422.5711,0.1946,0.8807,0.5080,0.6637,0,1
1660334,2018-06-15,17.5000,10.3400,11.8800,-0.4091,-0.3211,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,1483.5640,101483.5640,0.0000,0.0000,0.0000,20319.5634,120319.5634,0.0000,0.0000,0.0000,19422.5711,119422.5711,0.0210,0.0659,0.4940,0.4787,0,0
1698990,2017-06-29,9.3000,9.0500,5.1000,-0.0269,-0.4516,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:0,0.0000,0.0000,0.0000,1483.5640,101483.5640,100.0000,100.0000,-45.1613,20274.4021,120274.4021,100.0000,100.0000,-2.6882,19419.8830,119419.8830,0.0672,0.6382,0.5007,0.3685,0,0
1592603,2014-10-02,1000.0000,666.6000,1080.0000,-0.3334,0.0800,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,1483.5640,101483.5640,0.0000,0.0000,0.0000,20274.4021,120274.4021,200.0000,200.0000,-25.3400,19394.5430,119394.5430,0.1020,0.0185,0.5238,0.5389,0,0
1835416,2015-01-02,100.0200,87.1600,99.0000,-0.1286,-0.0102,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,1483.5640,101483.5640,0.0000,0.0000,0.0000,20274.4021,120274.4021,0.0000,0.0000,0.0000,19394.5430,119394.5430,0.0206,0.0376,0.4775,0.2005,0,0
1599901,2020-06-12,28.5000,33.3200,11.7000,0.1691,-0.5895,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,1483.5640,101483.5640,100.0000,100.0000,16.9123,20291.3144,120291.3144,100.0000,100.0000,16.9123,19411.4553,119411.4553,0.8682,0.0597,0.5241,0.3257,1,0
1552743,2015-09-10,0.4000,1.6000,0.5100,3.0000,0.2750,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,1483.5640,101483.5640,0.0000,0.0000,0.0000,20291.3144,120291.3144,100.0000,100.0000,300.0000,19711.4553,119711.4553,0.2261,0.0581,0.5255,0.4373,1,0
1567098,2015-05-20,0.2000,2.0000,3.6000,9.0000,17.0000,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,900.0000,2383.5640,102383.5640,200.0000,200.0000,2600.0000,22891.3144,122891.3144,200.0000,200.0000,2600.0000,22311.4553,122311.4553,0.9588,0.9600,0.5334,0.7581,1,1
1944552,2023-09-29,15.0000,9.1400,2.0000,-0.3907,-0.8667,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,2383.5640,102383.5640,100.0000,100.0000,-39.0667,22852.2477,122852.2477,0.0000,0.0000,0.0000,22311.4553,122311.4553,0.9061,0.1210,0.4888,0.4423,0,0
